ride_id,date,duration_min,station_A_id,station_A_name,station_B_id
49401,4/30/2017,11.4,67,San Francisco C…,130
25511,4/17/2017,7.87,67,San Francisco C…,130
18461,4/2/2017,13,5,Powell St BART …,350
51065,4/24/2017,12.4,15,San Francisco F…,364
95036,4/23/2017,1.03,5,Powell St BART …,5
15653,4/4/2017,7.9,3,Powell St BART …,58
85719,4/10/2017,7.63,81,Berry St at 4th…,355
85203,4/2/2017,6.88,58,Market St at 10…,90
39553,4/16/2017,5.42,30,San Francisco C…,37
65885,4/11/2017,15.6,16,Steuart St at M…,126
57380,4/29/2017,14,5,Powell St BART …,107
10265,4/10/2017,20.3,16,Steuart St at M…,85
33066,4/29/2017,7.43,5,Powell St BART …,30
66269,4/24/2017,19.3,21,Montgomery St B…,98
59338,4/8/2017,5.1,6,The Embarcadero…,16
36790,4/20/2017,15.4,15,San Francisco F…,130
61857,4/6/2017,14.7,5,Powell St BART …,54
97763,4/27/2017,4.82,16,Steuart St at M…,28
75287,4/9/2017,12.2,21,Montgomery St B…,58
60332,4/16/2017,8,15,San Francisco F…,81
19360,4/7/2017,25.1,81,Berry St at 4th…,134
23857,4/24/2017,9.18,15,San Francisco F…,67
98972,4/18/2017,6.4,67,San Francisco C…,61
34429,4/19/2017,7.03,30,San Francisco C…,126
43171,4/15/2017,9.53,58,Market St at 10…,123
84540,4/27/2017,7.13,15,San Francisco F…,5
41773,4/27/2017,8.92,58,Market St at 10…,123
83736,4/6/2017,15.9,67,San Francisco C…,85
46371,4/5/2017,6.9,15,San Francisco F…,81
10053,4/8/2017,15,21,Montgomery St B…,87
95668,4/14/2017,13.8,67,San Francisco C…,96
14711,4/17/2017,10.1,15,San Francisco F…,67
95800,4/4/2017,10,15,San Francisco F…,30
19036,4/26/2017,19.1,5,Powell St BART …,71
68811,4/4/2017,17,67,San Francisco C…,120
13663,4/25/2017,17.7,67,San Francisco C…,109
19080,4/19/2017,22,16,Steuart St at M…,29
59160,4/27/2017,13.6,15,San Francisco F…,115
51329,4/13/2017,14.6,21,Montgomery St B…,58
35653,4/12/2017,4.83,5,Powell St BART …,58
54211,4/10/2017,22,21,Montgomery St B…,71
44381,4/24/2017,4.47,15,San Francisco F…,6
77121,4/6/2017,8.38,81,Berry St at 4th…,90
96595,4/30/2017,9.67,6,The Embarcadero…,50
26667,4/29/2017,17,21,Montgomery St B…,355
11209,4/12/2017,9.27,58,Market St at 10…,64
72463,4/16/2017,6.1,67,San Francisco C…,89
31774,4/26/2017,7,3,Powell St BART …,27
55615,4/17/2017,7.97,21,Montgomery St B…,30
58734,4/26/2017,7.93,6,The Embarcadero…,15
92726,4/20/2017,17.2,5,Powell St BART …,141
52369,4/26/2017,14.5,30,San Francisco C…,121
10553,4/6/2017,8.75,21,Montgomery St B…,323
90911,4/30/2017,2.12,67,San Francisco C…,80
87920,4/11/2017,7.97,58,Market St at 10…,121
50983,4/4/2017,15.8,67,San Francisco C…,55
43162,4/7/2017,3.47,81,Berry St at 4th…,91
94110,4/27/2017,10.6,58,Market St at 10…,67
22384,4/18/2017,4.63,81,Berry St at 4th…,93
28850,4/7/2017,4.72,58,Market St at 10…,76
27373,4/5/2017,23.4,16,Steuart St at M…,72
92817,4/30/2017,12.6,21,Montgomery St B…,60
57277,4/27/2017,10.8,15,San Francisco F…,81
90374,4/1/2017,9.72,30,San Francisco C…,44
48246,4/9/2017,12.7,15,San Francisco F…,399
94758,4/15/2017,15.3,58,Market St at 10…,323
61743,4/20/2017,13.5,58,Market St at 10…,52
33322,4/1/2017,11.7,58,Market St at 10…,67
90392,4/1/2017,10.8,16,Steuart St at M…,21
15161,4/13/2017,15.2,58,Market St at 10…,399
55258,4/19/2017,18.6,15,San Francisco F…,124
40509,4/29/2017,18.4,16,Steuart St at M…,54
76344,4/13/2017,20.6,15,San Francisco F…,223
87414,4/20/2017,7.73,3,Powell St BART …,42
20350,4/5/2017,3.53,21,Montgomery St B…,26
27175,4/27/2017,11.6,81,Berry St at 4th…,126
76545,4/13/2017,11,81,Berry St at 4th…,126
45595,4/12/2017,9.57,30,San Francisco C…,61
60090,4/16/2017,12.6,5,Powell St BART …,67
14274,4/13/2017,15.2,3,Powell St BART …,86
65669,4/20/2017,4.58,21,Montgomery St B…,22
87751,4/1/2017,20.9,67,San Francisco C…,400
89766,4/13/2017,8.38,3,Powell St BART …,92
24154,4/13/2017,6.22,3,Powell St BART …,44
98519,4/10/2017,10.4,81,Berry St at 4th…,11
18415,4/28/2017,2.9,15,San Francisco F…,23
21865,4/12/2017,3.57,21,Montgomery St B…,3
70033,4/15/2017,16.2,58,Market St at 10…,58
85627,4/13/2017,12.5,15,San Francisco F…,93
42868,4/17/2017,17,67,San Francisco C…,134
84834,4/11/2017,4.37,6,The Embarcadero…,15
85154,4/17/2017,12,67,San Francisco C…,123
46001,4/11/2017,7.75,81,Berry St at 4th…,116
40407,4/27/2017,2.35,81,Berry St at 4th…,91
94295,4/2/2017,7.73,67,San Francisco C…,61
41994,4/10/2017,9.13,3,Powell St BART …,80
74466,4/6/2017,11.8,5,Powell St BART …,30
47910,4/2/2017,24.7,6,The Embarcadero…,97
11807,4/14/2017,10.2,58,Market St at 10…,141
78550,4/20/2017,5.05,81,Berry St at 4th…,27
94359,4/8/2017,17.3,21,Montgomery St B…,101
78896,4/17/2017,8.62,5,Powell St BART …,58
56390,4/12/2017,4.68,15,San Francisco F…,23
60894,4/5/2017,11,67,San Francisco C…,58
27967,4/18/2017,4.28,58,Market St at 10…,383
96448,4/3/2017,6.28,5,Powell St BART …,370
69989,4/17/2017,11.5,67,San Francisco C…,122
36141,4/12/2017,23.2,21,Montgomery St B…,355
60513,4/20/2017,7.58,30,San Francisco C…,26
10573,4/21/2017,18.7,15,San Francisco F…,130
62865,4/27/2017,9.95,58,Market St at 10…,93
52361,4/20/2017,6.42,67,San Francisco C…,62
55710,4/13/2017,9.77,3,Powell St BART …,350
51239,4/26/2017,11.9,3,Powell St BART …,365
67148,4/30/2017,8.05,5,Powell St BART …,58
54061,4/29/2017,8.52,5,Powell St BART …,13
38009,4/29/2017,9.88,30,San Francisco C…,58
91471,4/26/2017,29.6,21,Montgomery St B…,364
43604,4/26/2017,11.8,67,San Francisco C…,96
52095,4/7/2017,14.9,67,San Francisco C…,96
53621,4/26/2017,9.62,58,Market St at 10…,66
54366,4/25/2017,11.9,6,The Embarcadero…,23
85617,4/25/2017,6.08,67,San Francisco C…,60
42724,4/9/2017,12.2,15,San Francisco F…,104
48693,4/4/2017,12.3,67,San Francisco C…,44
70340,4/23/2017,24.2,67,San Francisco C…,74
97912,4/16/2017,5.97,67,San Francisco C…,61
88871,4/21/2017,15.3,67,San Francisco C…,15
37906,4/29/2017,9.03,58,Market St at 10…,89
35583,4/21/2017,10.1,15,San Francisco F…,324
91518,4/4/2017,12.3,58,Market St at 10…,371
10268,4/11/2017,5.93,67,San Francisco C…,350
40200,4/24/2017,7.73,5,Powell St BART …,60
70240,4/30/2017,28.1,30,San Francisco C…,400
26332,4/14/2017,4.67,15,San Francisco F…,8
92738,4/18/2017,8.53,15,San Francisco F…,30
25060,4/29/2017,7.27,67,San Francisco C…,26
65009,4/14/2017,13.4,5,Powell St BART …,87
55489,4/2/2017,8.3,3,Powell St BART …,30
89862,4/17/2017,7.4,21,Montgomery St B…,30
74300,4/24/2017,22.8,67,San Francisco C…,377
13064,4/6/2017,5.33,15,San Francisco F…,19
63286,4/6/2017,15.1,67,San Francisco C…,96
68262,4/23/2017,8.68,3,Powell St BART …,61
67979,4/5/2017,15.9,15,San Francisco F…,114
19752,4/7/2017,19.2,67,San Francisco C…,39
66852,4/19/2017,9.77,21,Montgomery St B…,30
83928,4/13/2017,19,67,San Francisco C…,58
41109,4/26/2017,14.2,81,Berry St at 4th…,8
31476,4/21/2017,15.4,21,Montgomery St B…,126
61887,4/20/2017,37.6,67,San Francisco C…,29
76695,4/21/2017,20.9,6,The Embarcadero…,85
55459,4/18/2017,8.33,15,San Francisco F…,66
50694,4/22/2017,13.4,15,San Francisco F…,102
59206,4/23/2017,18.3,67,San Francisco C…,109
27031,4/30/2017,20.3,15,San Francisco F…,384
81775,4/1/2017,9.62,58,Market St at 10…,72
26807,4/26/2017,10.5,67,San Francisco C…,5
51751,4/13/2017,9.53,3,Powell St BART …,77
64035,4/1/2017,18.8,15,San Francisco F…,384
12275,4/23/2017,38.9,81,Berry St at 4th…,4
58952,4/7/2017,8.22,5,Powell St BART …,16
47305,4/16/2017,11.9,16,Steuart St at M…,30
72383,4/27/2017,6.9,81,Berry St at 4th…,15
38440,4/22/2017,5.6,3,Powell St BART …,47
75486,4/29/2017,7.18,67,San Francisco C…,89
73616,4/1/2017,9.82,67,San Francisco C…,101
86691,4/7/2017,5.93,15,San Francisco F…,50
89931,4/16/2017,9.17,81,Berry St at 4th…,5
48101,4/12/2017,7.37,6,The Embarcadero…,16
73627,4/13/2017,10.3,58,Market St at 10…,89
64279,4/10/2017,10.6,30,San Francisco C…,41
37227,4/2/2017,4.57,3,Powell St BART …,349
93987,4/29/2017,20.5,3,Powell St BART …,110
76513,4/19/2017,13.6,16,Steuart St at M…,126
74828,4/9/2017,18.2,67,San Francisco C…,384
33555,4/26/2017,10.8,67,San Francisco C…,109
67570,4/8/2017,12.6,21,Montgomery St B…,89
28563,4/6/2017,15.6,3,Powell St BART …,110
98193,4/7/2017,14.8,21,Montgomery St B…,74
45430,4/26/2017,10.6,81,Berry St at 4th…,15
94655,4/13/2017,9.18,15,San Francisco F…,364
40977,4/6/2017,8.02,16,Steuart St at M…,36
49452,4/21/2017,10.2,6,The Embarcadero…,27
98307,4/10/2017,7.07,67,San Francisco C…,4
27822,4/6/2017,11.7,81,Berry St at 4th…,345
52941,4/15/2017,21.6,16,Steuart St at M…,72
92838,4/27/2017,3.73,16,Steuart St at M…,22
94623,4/13/2017,7.37,21,Montgomery St B…,49
99667,4/16/2017,17.6,5,Powell St BART …,71
67198,4/8/2017,23.2,67,San Francisco C…,72
63271,4/10/2017,10.4,67,San Francisco C…,355
34644,4/13/2017,6.98,67,San Francisco C…,61
60501,4/19/2017,7.73,67,San Francisco C…,88
92593,4/22/2017,9.17,67,San Francisco C…,100
51760,4/6/2017,9.75,30,San Francisco C…,324
41235,4/4/2017,29.1,6,The Embarcadero…,127
46490,4/27/2017,11.7,3,Powell St BART …,383
94553,4/13/2017,9.68,21,Montgomery St B…,58
57603,4/9/2017,12.5,67,San Francisco C…,56
41718,4/20/2017,9.15,58,Market St at 10…,67
93405,4/3/2017,11.5,58,Market St at 10…,91
97402,4/4/2017,6.9,30,San Francisco C…,27
19012,4/17/2017,12.4,5,Powell St BART …,28
71664,4/21/2017,8.23,67,San Francisco C…,19
37946,4/13/2017,7.98,67,San Francisco C…,16
30496,4/28/2017,19.8,15,San Francisco F…,67
90344,4/13/2017,6.97,81,Berry St at 4th…,24
39295,4/16/2017,7.85,30,San Francisco C…,21
96642,4/6/2017,10.1,81,Berry St at 4th…,126
12751,4/4/2017,18.3,30,San Francisco C…,31
66345,4/9/2017,7.1,5,Powell St BART …,67
67421,4/17/2017,6.13,58,Market St at 10…,74
45629,4/12/2017,15.5,30,San Francisco C…,144
29153,4/24/2017,20.8,16,Steuart St at M…,130
66810,4/12/2017,417,3,Powell St BART …,71
22566,4/8/2017,11.4,58,Market St at 10…,133
19481,4/21/2017,9.5,58,Market St at 10…,67
72135,4/9/2017,7.62,30,San Francisco C…,60
52938,4/28/2017,29.4,3,Powell St BART …,21
44318,4/17/2017,3.43,67,San Francisco C…,91
23336,4/20/2017,18.8,16,Steuart St at M…,107
31596,4/16/2017,5.27,58,Market St at 10…,97
99887,4/3/2017,7.53,81,Berry St at 4th…,16
21389,4/13/2017,7.2,3,Powell St BART …,58
43808,4/27/2017,6.38,3,Powell St BART …,30
23180,4/12/2017,10.4,15,San Francisco F…,67
22036,4/20/2017,2.42,21,Montgomery St B…,363
25948,4/15/2017,5.95,16,Steuart St at M…,21
73553,4/7/2017,8.05,21,Montgomery St B…,50
92085,4/22/2017,11.8,81,Berry St at 4th…,15
44867,4/6/2017,12.8,67,San Francisco C…,356
44849,4/24/2017,8.65,3,Powell St BART …,81
63079,4/29/2017,3.17,81,Berry St at 4th…,91
84846,4/1/2017,5.98,5,Powell St BART …,67
76912,4/21/2017,22.8,16,Steuart St at M…,52
12972,4/23/2017,21.1,58,Market St at 10…,141
76786,4/2/2017,10.8,3,Powell St BART …,75
77505,4/1/2017,12.2,81,Berry St at 4th…,323
36082,4/15/2017,11.7,6,The Embarcadero…,25
42502,4/29/2017,2.68,58,Market St at 10…,61
97941,4/30/2017,14.7,30,San Francisco C…,384
21041,4/21/2017,12.4,67,San Francisco C…,34
21086,4/5/2017,15.7,21,Montgomery St B…,56
57256,4/27/2017,8.53,67,San Francisco C…,24
30531,4/8/2017,3.28,81,Berry St at 4th…,66
43332,4/2/2017,10.1,67,San Francisco C…,21
69952,4/22/2017,17.6,16,Steuart St at M…,30
96383,4/13/2017,17.1,5,Powell St BART …,6
68231,4/6/2017,9.48,3,Powell St BART …,58
94072,4/10/2017,10.8,3,Powell St BART …,53
63293,4/11/2017,11,67,San Francisco C…,43
21236,4/10/2017,8.53,67,San Francisco C…,62
30181,4/16/2017,27.8,15,San Francisco F…,377
77909,4/20/2017,33,21,Montgomery St B…,399
92238,4/29/2017,25.7,81,Berry St at 4th…,58
78448,4/18/2017,17,67,San Francisco C…,95
38616,4/24/2017,17,16,Steuart St at M…,67
63035,4/5/2017,6.23,58,Market St at 10…,350
58788,4/10/2017,11.5,21,Montgomery St B…,369
86663,4/25/2017,9.75,30,San Francisco C…,58
83671,4/12/2017,5.43,58,Market St at 10…,87
43866,4/15/2017,16.6,15,San Francisco F…,400
37718,4/22/2017,19.1,21,Montgomery St B…,129
51824,4/28/2017,16.8,67,San Francisco C…,365
58097,4/19/2017,7.48,3,Powell St BART …,58
67704,4/8/2017,15.7,21,Montgomery St B…,355
13539,4/18/2017,10.1,58,Market St at 10…,384
54629,4/24/2017,16.6,67,San Francisco C…,134
73122,4/18/2017,8.18,67,San Francisco C…,345
78733,4/6/2017,12.3,67,San Francisco C…,74
91576,4/10/2017,5.23,58,Market St at 10…,5
52287,4/13/2017,2.42,67,San Francisco C…,49
16584,4/11/2017,10.4,5,Powell St BART …,365
56284,4/24/2017,18.5,30,San Francisco C…,53
11589,4/26/2017,6.22,15,San Francisco F…,17
85812,4/21/2017,18.4,67,San Francisco C…,134
54743,4/21/2017,5.82,5,Powell St BART …,58
93470,4/2/2017,23.6,67,San Francisco C…,400
45394,4/15/2017,15.1,16,Steuart St at M…,75
33775,4/8/2017,11.8,67,San Francisco C…,76
48041,4/26/2017,4.43,30,San Francisco C…,89
68745,4/9/2017,12.4,67,San Francisco C…,6
35310,4/16/2017,12.3,67,San Francisco C…,124
81433,4/5/2017,11.3,16,Steuart St at M…,67
39764,4/27/2017,13.3,21,Montgomery St B…,67
68254,4/30/2017,11.4,58,Market St at 10…,93
21516,4/28/2017,8.25,3,Powell St BART …,30
86420,4/11/2017,12.2,3,Powell St BART …,85
84245,4/8/2017,5.72,67,San Francisco C…,27
91794,4/7/2017,9.58,58,Market St at 10…,15
49935,4/20/2017,15.4,67,San Francisco C…,363
20024,4/29/2017,8.27,15,San Francisco F…,28
91601,4/15/2017,9.5,5,Powell St BART …,76
43321,4/3/2017,14.5,16,Steuart St at M…,400
77609,4/30/2017,8.47,67,San Francisco C…,88
64860,4/22/2017,9.12,15,San Francisco F…,30
45466,4/16/2017,4.75,21,Montgomery St B…,15
57823,4/16/2017,16.1,67,San Francisco C…,10
18253,4/21/2017,11.2,21,Montgomery St B…,58
38711,4/4/2017,7.92,16,Steuart St at M…,30
79679,4/17/2017,7.47,15,San Francisco F…,28
78955,4/15/2017,16.2,81,Berry St at 4th…,371
38820,4/28/2017,3.02,3,Powell St BART …,47
68040,4/1/2017,8.2,3,Powell St BART …,370
25518,4/2/2017,6.27,58,Market St at 10…,75
11839,4/11/2017,4.88,21,Montgomery St B…,349
71082,4/19/2017,5.82,15,San Francisco F…,6
47297,4/17/2017,12.3,16,Steuart St at M…,92
22679,4/5/2017,17.1,81,Berry St at 4th…,15
40571,4/18/2017,13,67,San Francisco C…,44
31990,4/1/2017,11,67,San Francisco C…,125
39444,4/22/2017,22.2,21,Montgomery St B…,51
24097,4/14/2017,20,21,Montgomery St B…,86
98749,4/13/2017,7.45,58,Market St at 10…,350
16248,4/26/2017,16,3,Powell St BART …,71
49090,4/9/2017,17.2,15,San Francisco F…,89
62174,4/30/2017,12.3,67,San Francisco C…,121
38369,4/16/2017,7.15,21,Montgomery St B…,27
91671,4/5/2017,16.7,21,Montgomery St B…,125
93216,4/6/2017,14.3,58,Market St at 10…,139
48188,4/15/2017,2.77,30,San Francisco C…,50
31022,4/15/2017,10.2,81,Berry St at 4th…,21
37350,4/12/2017,10.3,30,San Francisco C…,88
52416,4/8/2017,11.3,21,Montgomery St B…,60
44727,4/26/2017,10,5,Powell St BART …,54
40301,4/9/2017,11.8,15,San Francisco F…,30
99702,4/27/2017,4.8,6,The Embarcadero…,16
57706,4/20/2017,13.4,58,Market St at 10…,16
15502,4/28/2017,9.22,67,San Francisco C…,21
94910,4/2/2017,10.3,3,Powell St BART …,74
10732,4/15/2017,27.5,3,Powell St BART …,145
96151,4/9/2017,14.8,67,San Francisco C…,109
76923,4/24/2017,9.65,15,San Francisco F…,323
98599,4/6/2017,6.62,21,Montgomery St B…,349
50558,4/15/2017,3.4,15,San Francisco F…,14
82678,4/2/2017,15.6,58,Market St at 10…,51
26276,4/8/2017,7.05,15,San Francisco F…,49
64485,4/7/2017,25.4,16,Steuart St at M…,361
26400,4/15/2017,4.43,67,San Francisco C…,284
42319,4/23/2017,26.7,58,Market St at 10…,5
71305,4/15/2017,4.48,3,Powell St BART …,47
98528,4/30/2017,8.33,67,San Francisco C…,61
75874,4/5/2017,7,67,San Francisco C…,349
93853,4/6/2017,12.1,67,San Francisco C…,6
81584,4/21/2017,9.42,5,Powell St BART …,349
64732,4/27/2017,42.2,3,Powell St BART …,78
60480,4/13/2017,10.5,81,Berry St at 4th…,22
99978,4/28/2017,11.4,67,San Francisco C…,88
27335,4/1/2017,11.1,81,Berry St at 4th…,15
61219,4/29/2017,6.4,67,San Francisco C…,349
50805,4/19/2017,9.9,30,San Francisco C…,99
60554,4/4/2017,13.7,21,Montgomery St B…,75
22349,4/25/2017,12.6,58,Market St at 10…,16
36470,4/8/2017,10.2,15,San Francisco F…,81
61938,4/16/2017,15.4,21,Montgomery St B…,76
25782,4/6/2017,12.7,21,Montgomery St B…,114
35670,4/20/2017,18.4,16,Steuart St at M…,130
73508,4/14/2017,16.6,21,Montgomery St B…,98
97101,4/9/2017,3.92,67,San Francisco C…,89
95986,4/3/2017,18.2,81,Berry St at 4th…,58
25189,4/19/2017,6.5,3,Powell St BART …,62
75574,4/14/2017,5.9,67,San Francisco C…,62
56643,4/19/2017,13.6,67,San Francisco C…,122
81748,4/24/2017,26.1,16,Steuart St at M…,377
81957,4/7/2017,5.88,15,San Francisco F…,37
19807,4/26/2017,6.65,21,Montgomery St B…,27
91072,4/15/2017,3.33,81,Berry St at 4th…,92
17661,4/1/2017,9.48,30,San Francisco C…,26
45966,4/18/2017,25,67,San Francisco C…,400
21189,4/28/2017,10.6,15,San Francisco F…,371
76370,4/26/2017,10.1,21,Montgomery St B…,58
53526,4/18/2017,4.57,6,The Embarcadero…,16
10531,4/10/2017,8.03,30,San Francisco C…,15
32924,4/13/2017,12,67,San Francisco C…,58
15267,4/22/2017,6.12,67,San Francisco C…,349
63490,4/25/2017,14.8,5,Powell St BART …,106
62478,4/3/2017,8.83,15,San Francisco F…,30
74210,4/11/2017,3.2,3,Powell St BART …,5
80533,4/5/2017,7.95,16,Steuart St at M…,324
74044,4/19/2017,11.1,16,Steuart St at M…,28
78372,4/16/2017,13.4,21,Montgomery St B…,350
75140,4/7/2017,5.7,21,Montgomery St B…,30
21755,4/5/2017,11.5,21,Montgomery St B…,384
19107,4/29/2017,7.33,15,San Francisco F…,3
58646,4/30/2017,14.1,16,Steuart St at M…,81
81189,4/11/2017,6.53,81,Berry St at 4th…,321
97395,4/4/2017,3.52,67,San Francisco C…,350
71448,4/29/2017,10.8,6,The Embarcadero…,28
77106,4/12/2017,2.4,67,San Francisco C…,50
47462,4/24/2017,10.9,3,Powell St BART …,85
13158,4/6/2017,14.8,21,Montgomery St B…,67
33781,4/26/2017,8.2,81,Berry St at 4th…,16
46510,4/14/2017,17.8,3,Powell St BART …,131
92941,4/14/2017,13.2,16,Steuart St at M…,116
79224,4/30/2017,16.2,3,Powell St BART …,89
73188,4/4/2017,16.6,3,Powell St BART …,112
39424,4/10/2017,17,5,Powell St BART …,130
18173,4/12/2017,14.7,21,Montgomery St B…,114
63996,4/17/2017,14.4,81,Berry St at 4th…,15
26461,4/2/2017,8.07,21,Montgomery St B…,323
69276,4/28/2017,16.6,81,Berry St at 4th…,112
57292,4/29/2017,8.8,21,Montgomery St B…,34
46758,4/12/2017,7.9,16,Steuart St at M…,36
10385,4/27/2017,12.3,16,Steuart St at M…,101
68021,4/11/2017,14.8,21,Montgomery St B…,86
72547,4/15/2017,13.2,21,Montgomery St B…,74
64242,4/24/2017,11.1,30,San Francisco C…,75
17106,4/22/2017,11.1,30,San Francisco C…,75
17227,4/27/2017,8.18,81,Berry St at 4th…,15
26783,4/10/2017,7.23,67,San Francisco C…,21
59675,4/5/2017,15,21,Montgomery St B…,76
42228,4/9/2017,15.8,21,Montgomery St B…,76
70257,4/20/2017,7.45,16,Steuart St at M…,81
94327,4/13/2017,10.5,5,Powell St BART …,11
18286,4/6/2017,7.38,81,Berry St at 4th…,3
20305,4/5/2017,12,21,Montgomery St B…,58
13076,4/28/2017,10.8,81,Berry St at 4th…,22
86316,4/14/2017,10,21,Montgomery St B…,58
78271,4/24/2017,7.78,5,Powell St BART …,67
20243,4/28/2017,39.6,16,Steuart St at M…,362
72930,4/6/2017,14.6,5,Powell St BART …,375
11890,4/7/2017,24.2,30,San Francisco C…,137
30952,4/8/2017,3.03,21,Montgomery St B…,3
38841,4/27/2017,7.7,6,The Embarcadero…,16
97691,4/27/2017,9.27,6,The Embarcadero…,22
63867,4/13/2017,13.2,6,The Embarcadero…,30
67215,4/14/2017,3.4,81,Berry St at 4th…,93
33894,4/30/2017,16.1,21,Montgomery St B…,6
70910,4/2/2017,8.85,21,Montgomery St B…,398
75637,4/9/2017,8.92,6,The Embarcadero…,16
83693,4/26/2017,8.65,81,Berry St at 4th…,23
30261,4/19/2017,12.2,58,Market St at 10…,116
45865,4/19/2017,11.8,58,Market St at 10…,20
75358,4/17/2017,9.05,6,The Embarcadero…,17
54825,4/26/2017,9.32,6,The Embarcadero…,23
16919,4/21/2017,9.05,16,Steuart St at M…,81
52500,4/18/2017,10.6,67,San Francisco C…,14
67611,4/12/2017,10.8,58,Market St at 10…,67
63234,4/1/2017,14.6,30,San Francisco C…,86
18104,4/30/2017,16.4,67,San Francisco C…,370
96479,4/17/2017,14.4,6,The Embarcadero…,67
53961,4/29/2017,6.63,3,Powell St BART …,58
59681,4/20/2017,5.92,21,Montgomery St B…,47
23685,4/16/2017,4.02,5,Powell St BART …,19
31464,4/21/2017,8.88,6,The Embarcadero…,28
65621,4/13/2017,8.55,81,Berry St at 4th…,27
18445,4/15/2017,21.9,30,San Francisco C…,142
70554,4/28/2017,6.93,3,Powell St BART …,30
42705,4/1/2017,7.28,3,Powell St BART …,62
19526,4/19/2017,4.38,21,Montgomery St B…,27
61542,4/23/2017,11.6,58,Market St at 10…,21
24840,4/7/2017,15.2,30,San Francisco C…,109
25885,4/11/2017,10,58,Market St at 10…,67
83673,4/6/2017,28.5,6,The Embarcadero…,22
61372,4/22/2017,6.35,67,San Francisco C…,37
61023,4/17/2017,11.8,67,San Francisco C…,37
93657,4/13/2017,11.8,81,Berry St at 4th…,16
30059,4/7/2017,7.7,3,Powell St BART …,49
94367,4/29/2017,5.9,21,Montgomery St B…,5
48348,4/13/2017,12.7,21,Montgomery St B…,90
24988,4/19/2017,61.2,15,San Francisco F…,3
79211,4/17/2017,6.57,5,Powell St BART …,67
93435,4/25/2017,11.7,81,Berry St at 4th…,9
91599,4/23/2017,9.67,21,Montgomery St B…,62
31556,4/30/2017,6.77,67,San Francisco C…,5
74634,4/16/2017,14,21,Montgomery St B…,74
16389,4/16/2017,18.8,30,San Francisco C…,84
71484,4/4/2017,22,21,Montgomery St B…,400
48458,4/23/2017,3.8,21,Montgomery St B…,16
14996,4/8/2017,49.4,6,The Embarcadero…,52
26801,4/9/2017,6.22,3,Powell St BART …,30
86946,4/17/2017,9.97,5,Powell St BART …,86
44499,4/10/2017,3.07,5,Powell St BART …,4
55592,4/25/2017,5.3,6,The Embarcadero…,16
10789,4/23/2017,9.82,21,Montgomery St B…,30
86278,4/17/2017,9.8,58,Market St at 10…,67
33925,4/29/2017,9.2,67,San Francisco C…,44
51289,4/3/2017,6.12,58,Market St at 10…,86
87064,4/27/2017,10.2,21,Montgomery St B…,81
78185,4/4/2017,13.4,81,Berry St at 4th…,108
32435,4/1/2017,12.9,6,The Embarcadero…,22
87298,4/19/2017,17.8,6,The Embarcadero…,350
38543,4/19/2017,20.2,6,The Embarcadero…,6
10048,4/8/2017,6.43,81,Berry St at 4th…,27
55117,4/13/2017,21,5,Powell St BART …,29
85833,4/27/2017,6.17,30,San Francisco C…,26
95431,4/8/2017,8.57,81,Berry St at 4th…,10
50593,4/22/2017,5.75,30,San Francisco C…,62
62785,4/18/2017,5.88,3,Powell St BART …,67
29306,4/8/2017,18.4,6,The Embarcadero…,30
63440,4/27/2017,7.28,58,Market St at 10…,95
97845,4/16/2017,1.42,5,Powell St BART …,4
94727,4/20/2017,4.6,6,The Embarcadero…,16
50494,4/24/2017,9.27,67,San Francisco C…,22
56043,4/21/2017,16.9,5,Powell St BART …,145
24304,4/14/2017,8.17,58,Market St at 10…,285
61494,4/27/2017,9.33,67,San Francisco C…,16
89985,4/1/2017,8.62,15,San Francisco F…,67
63247,4/7/2017,9.45,67,San Francisco C…,44
44825,4/17/2017,11.6,5,Powell St BART …,84
37304,4/5/2017,9.57,58,Market St at 10…,15
77653,4/13/2017,6.45,21,Montgomery St B…,30
31766,4/8/2017,3.92,67,San Francisco C…,89
62703,4/12/2017,10.1,15,San Francisco F…,30
40232,4/11/2017,4.43,67,San Francisco C…,89
15435,4/18/2017,5.67,5,Powell St BART …,58
35343,4/21/2017,11.2,21,Montgomery St B…,67
20031,4/10/2017,16.1,3,Powell St BART …,119
39324,4/27/2017,1.57,3,Powell St BART …,4
10463,4/18/2017,16.3,3,Powell St BART …,31
17568,4/26/2017,12.1,21,Montgomery St B…,91
63597,4/8/2017,7.5,6,The Embarcadero…,22
75503,4/30/2017,9.1,21,Montgomery St B…,67
23984,4/9/2017,1.13,5,Powell St BART …,5
14410,4/26/2017,49.4,81,Berry St at 4th…,81
76624,4/4/2017,10.6,58,Market St at 10…,67
12877,4/8/2017,4.32,16,Steuart St at M…,6
61500,4/9/2017,3.27,30,San Francisco C…,343
67118,4/20/2017,11.5,81,Berry St at 4th…,323
17823,4/19/2017,5.23,3,Powell St BART …,22
12879,4/20/2017,8.7,16,Steuart St at M…,30
51891,4/18/2017,8.85,5,Powell St BART …,102
15514,4/4/2017,11,16,Steuart St at M…,81
71460,4/12/2017,1.97,3,Powell St BART …,5
17171,4/9/2017,9.03,67,San Francisco C…,15
69139,4/27/2017,5.85,81,Berry St at 4th…,27
50638,4/14/2017,7.68,67,San Francisco C…,61
89283,4/26/2017,11.6,16,Steuart St at M…,91
79819,4/14/2017,19.8,16,Steuart St at M…,136
