part_num,name,part_cat_id,part_material
973c28h28pr0006,"Torso Space Suit, Futuron Blue Print, Blue Arms and Hands",60,Plastic
973c28h28pr1594,"Torso Classic Moon Print, Blue Arms and Hands",60,Plastic
973c28h28pr1905,"Torso Azure and Lime Lightning Energy Print, Blue Arms and Hands",60,Plastic
973c28h28pr2650,"Torso Classic Moon with Simulated Wear Print, Blue Arms and Hands",60,Plastic
973c28h28pr2715,"Torso Jumpsuit with Zipper, White and Gold Markings and Classic Space Logo Print, Blue Arms and Hands",60,Plastic
973c28h28pr3023,"Torso Blue Lightning / Energy and Asian Character Print, Blue Arms and Hands",60,Plastic
973c28h28pr4343,"Torso Armour, White and Light Blue Superman 'S' Logo Print (Lex Luthor), Blue Arms and Hands",60,Plastic
973c28h28pr4418,"Torso Gold Eye and Circuitry, Red Iris, Dark Azure Highlights, Black Muscle Lines Print, Blue Arms and Hands",60,Plastic
973c28h28pr4567,"Torso Armor, Dark Blue and Gold Trim Print, Blue Arms and Hands",60,Plastic
973c28h28pr4907,"Torso Jacket with Classic Space Logo, Purple Dots Print, Blue Arms and Hands",60,Plastic
973c28h39pr3618,"Torso Jacket, Gold Vertical Stripes and Wide Belt with Narrow Buckle Print, Blue Arms, Lavender Hands",60,Plastic
973c29h01pr0001,"Torso Tuxedo Jacket with Silver Dots, Bright Pink Ruffled Shirt Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr1753,"Torso Jacket, Denim, Black Shirt, Pendant 'P', Lightning Bolt, Basketball, and 'YO' Badges Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr1957,"Torso Pajama 4 Buttons and Vertical Light Aqua Stripes Print, Bright Light Blue Arms with Light Aqua Stripes, Yellow Hands",60,Plastic
973c29h01pr2021,"Torso Argyle Sweater Vest with Green Bow Tie Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr2929,"Torso Suit Jacket with Dots and Bright Pink Undershirt with Dark Pink Wavy Lines Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3208,"Torso Police Jacket with Zipper, Badge, Radio and Dark Blue Tie Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3214,"Torso Police Jacket with Zipper, Dark Blue Tie, Gold Badge, Radio /'POLICE' Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3426,"Torso Christmas Sweater with Dark Blue, Dark Azure Stars Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3434,"Torso Hooded Sweatshirt Open with Purple Shirt, Silver Star Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3539,"Torso Suit Jacket with Blue and Gold Striped Tie, Blue 1st Place Ribbon, Dog Treat in Pocket Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3627,"Torso Shirt with Dark Tan Belt, Gold Badge and Dark Blue Tie / 'POLICE' and Radio Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3688,"Torso Hoodie, White Laces, Front Pocket, Scrolls Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3699,"Torso Bright Light Blue Shirt, Police Badge, Radio, Dark Tan Belt, Pocket Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3747,"Torso Police Shirt with Dark Bluish Gray Vest, Gold Badge, Tan Belt and White 'POLICE' Print on Back, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr3939,"Torso Knit Vest with 3 Blue Diamonds and White and Red Creatures over Bright Light Blue Shirt with Collar Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr4228,"Torso Jacket, Cake Stains, Gold Bow Tie, White Shirt Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr4844,"Torso Vest with Orange Stripes, Blue Shirt, Yellow Dotted Tie, ID Badge, Rail Road Logo Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr4893,"Torso Shirt with Space Theme Logos and Dark Bluish Gray T-Shirt Print, Bright Light Blue Arms with Space Themes Logos Print, Yellow Hands",60,Plastic
973c29h01pr5472,"Torso Shirt with Belt with Pouches, Handset and Police Badge / 'POLICE' Belt with Pouches and Radio on Back Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr5738,"Torso Shirt, Bright Light Blue and Coral Stripes, White Chest Protector with Mountain Logo Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr5955,"Torso Cardigan with Medium Azure Trim, Open over White Dress with Flowers and Belt Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr5967,"MINI UPPER PART, NO. 5967",60,Plastic
973c29h01pr5998,"Torso Shirt, White Neck, Hospital Gown Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h01pr6001,"Torso Jacket, White and Orange Tied Neckerchief Print, Bright Light Blue Arms, Yellow Hands",60,Plastic
973c29h02pr3236,"Torso Pajamas with Vertical Blue Stripes, Yellow Undershirt and Spots Print, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr3712,"Torso Tuxedo Jacket with Silver Dots, Bright Pink Ruffled Shirt Print (Dick Grayson), Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr3717,"Torso Bodysuit, Gold Zodiac Symbols, Medium Blue Collar and Belt Print, Bright Light Blue Arms with Gold Zodiac Signs Print, Light Nougat Hands",60,Plastic
973c29h02pr4328,"Torso Open Shirt, Blue Neckerchief, Red, Green, and White Striped Shirt Print, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr4386,"Torso Robes with 3 Silver Clasps, Medium Blue Details Print (Albus Dumbledore), Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr4605,"Torso Christmas Sweater with Dark Blue, Dark Azure Stars, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr4913,"Torso Dress, Dark Blue Overcoat / Cape with Bow Print, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr5541,"Torso Pajama Shirt, Pinstripes, Buttons Print, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h02pr5803,"Torso Shirt, Collar and Buttons, Dark Brown Fanny Pack (Bum Bag) Print, Bright Light Blue Arms, Light Nougat Hands",60,Plastic
973c29h03pr2890,"Torso Batman Logo in Yellow Oval with Blue Muscles Print, Bright Light Blue Arms, Black Hands",60,Plastic
973c29h03pr3945,"Torso Pajamas with 3 Buttons, Volcanoes with Lava and Fire and White Clouds Fabric Print, Bright Light Blue Arms with Volcano Pajamas Fabric, Black Hands",60,Plastic
973c29h03pr4527,"Torso Shirt under Bulletproof Vest with Police Badge and Pouches Print, Bright Light Blue Arms, Black Hands",60,Plastic
973c29h05pr4763,"Torso Space Suit, Orange Mars Exploration Logo Print, Bright Light Blue Arms, Dark Blue Hands",60,Plastic
973c29h09pr3593,"Torso White and Bright Light Blue Rogul Symbol and Lightning over Dark Purple and Black Print, Bright Light Blue Arms, Dark Purple Hands",60,Plastic
973c29h12pr3215,"Torso Police Shirt with Dark Bluish Gray Vest, Gold Badge, Radio and 'POLICE' print on Back Print, Bright Light Blue Arms, Dark Bluish Gray Hands",60,Plastic
973c29h19pr5675,"Torso Letterman Jacket with Floral Design, Open over White Shirt with Buttons Print, Bright Light Blue Arms, Reddish Brown Hands",60,Plastic
973c29h19pr9886,"Torso Tunic, Dark Blue Apron, Gold Necklace Print, Bright Light Blue Arms, Reddish Brown Hands",60,Plastic
973c29h23pr2397,"Torso Weequay Leather Armour Print, Bright Light Blue Arms, Medium Nougat Hands",60,Plastic
973c29h27pr1906,"Torso Ice Energy Print, Bright Light Blue Arms, White Hands",60,Plastic
973c29h27pr3277,"Torso Dark Purple Trim, Gold Necklace Print, Bright Light Blue Arms, White Hands",60,Plastic
973c29h27pr9912,"Torso Jacket, Lime Vest, Bow Tie Print, Bright Light Blue Arms, White Hands",60,Plastic
973c29h28pr3792,"Torso Racing Jacket, Bright Light Blue Collar, Red 'Bugatti' Logo Print, Bright Light Blue Arms, Blue Hands",60,Plastic
973c29h29,"Torso, Bright Light Blue Arms and Hands [Plain]",60,Plastic
973c30h01pr0007,"Torso Soccer Jersey with 'Coca-Cola' Logo with Black Stripe / '59' on Back Print, Flat Silver Arms, Yellow Hands",60,Plastic
973c30h02pr2573,"Torso Laketown Guard Uniform Print, Flat Silver Arms, Light Nougat Hands",60,Plastic
973c30h02pr4286,"Torso Coat with Tan Fur Trim over Red Undershirt, Belt Print, Flat Silver Arms, Light Nougat Hands",60,Plastic
973c30h02pr6041,"Torso Armor with Small Silver Circles, Dark Blue Trim, Red Cape End Print (Thor), Flat Silver Arms, Light Nougat Hands",60,Plastic
973c30h03pr0001,"Torso, Silver Chainmail, Dark Brown Belt, Dark Red Cape with Falcon Coat of Arms on Back print, Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr2533,"Torso Silver Armor, Lime Diamonds and Blue Round Jewel (Chi) Print, Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr2858,"Torso Shoulder Protection with White Straps and Gold Lion Emblem over Robes, Shurikens in Belt Print, Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr2946,"Torso Silver Armor with 2 Red Dots Print (Cyborg), Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr3631,"Torso Muscles, V-Neck with Silver Rivets Print (Batman), Flat Silver Arms with Black Cuffs Print, Black Hands",60,Plastic
973c30h03pr4332,"Torso Robe with Blue Stripe and Pouches, Straps and Backpack Print (Zane), Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr4774,"Torso Robe, Dark Blue Trim, White/Light Bluish Gray Flames Print, Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr5052,"Torso Armor with Gold Rings and Red Cape End Print (Thor), Flat Silver Arms, Black Hands",60,Plastic
973c30h03pr9888,"Torso Robe, Brown Rope, Gold Lion Print, Flat Silver Arms, Black Hands",60,Plastic
973c30h04pr0001,"Torso Armour, Medium Blue Circuitry, Red Asian Symbol print, Flat Silver Arms, Dark Azure Hands",60,Plastic
973c30h04pr3190,"Torso Armor with Orange Emblem with Yellow Crowned Lion and Dark Azure Panels print, Flat Silver Arms, Dark Azure Hands",60,Plastic
973c30h04pr4775,"Torso Robe, Azure and White Flames / Energy Print, Flat Silver Arms, Dark Azure Hands",60,Plastic
973c30h05pr3151,"Torso Armor, Blue and White Shield with Falcon, Yellow and Orange Lightning Print, Flat Silver Arms, Dark Blue Hands",60,Plastic
973c30h10pr2805,"Torso Armor with Belt with Large Silver Buckle and Diamond Print, Flat Silver Arms, Dark Red Hands",60,Plastic
973c30h12pr2774,"Torso with Dark Blue Harness/Straps, Copper and Silver Turbine Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr2811,"Torso Armor, Copper Belt with Gold Bindings and Red Straps Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr3167,"Torso Armor, Gray and Silver Lines Print (Captain Phasma), Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr3196,"Torso Armor Black and Silver Panels with Medium Blue Circle Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr3361,"Torso Droid with Plates with Concentric Circles, White, Red, and Blue Wires Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr3402,"Torso Safety Suit, Belt, Yellow and Black Straps/Suspenders, Geiger Counter/Gauge Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr4581,"Torso Armour, Yellow Circle Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr4615,"Torso Rivets, Dark Bluish Gray 'Rust' Print, Flat Silver Arms with Elbow Panels Print, Dark Bluish Gray Hands",60,Plastic
973c30h12pr4650,"Torso Armour, Tatty with Light Blue and White Circle (Arc Reactor) Print (Iron Man), Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr5006,"Torso Armor, Pixelated with Gold and Blue Shield Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr5301,"Torso Armor with Dark Bluish Gray Plates and White Circle (Arc Reactor) Print, Flat Silver Arms, Dark Bluish Gray Hands",60,Plastic
973c30h12pr6216,"MINI UPPER PART, NO. 6216",60,Plastic
973c30h14pr2526,"Torso Laced Corset with Red Frills, Pendant Print, Flat Silver Arms, Light Bluish Gray Hands",60,Plastic
973c30h14pr3006,"Torso Silver Armor with Red Spots Print (Ultimate Ultron), Flat Silver Arms, Light Bluish Gray Hands",60,Plastic
973c30h14pr3340,"Torso Metal Plates with Rivets and Red Lines Print, Flat Silver Arms, Light Bluish Gray Hands",60,Plastic
973c30h15pr4858,"Torso Silver Chain Mail with Dark Brown Hem and Copper Clasps Print, Flat Silver Arms, Light Aqua Hands",60,Plastic
973c30h22pr3149,"Torso Armour, White Dragon on Red Shield Print, Flat Silver Arms, Red Hands",60,Plastic
973c30h27pr3152,"Torso Armor with Orange and Gold Circuitry and Sand Blue Emblem with Gray Horse Head Print, Flat Silver Arms, White Hands",60,Plastic
973c30h27pr4789,"Torso Shirt, Half Open with White Glitter Decoration Print, Flat Silver Arms, White Hands",60,Plastic
973c30h27pr6058,"MINI UPPER PART, NO. 6058",60,Plastic
973c30h28pr3190,"Torso Armor, Orange Emblem with Yellow Crowned Lion and Dark Azure Panels print, Flat Silver Arms, Blue Hands",60,Plastic
973c30h31pr3150,"Torso Armor with Orange and Gold Circuitry and Lime Emblem with Orange Wolf Head Print (Aaron), Flat Silver Arms, Green Hands",60,Plastic
973c30h47pr0001,"Torso Robe, Medium Azure Decorations, Flat Silver Chest Print, Flat Silver Arms, Pearl Dark Gray Hands",60,Plastic
973c31h01,"Torso, Green Arms, Yellow Hands [Plain]",60,Plastic
973c31h01pr0001,"Torso Jacket Open over Red and Light Green Top with Necklace, '2016 The LEGO Store San Francisco Centre' on Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0002,"Torso Pirate Imperial Armada Ruffles, White Stripes Gold Medal Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0008,"Torso Jacket, White Shirt, and Necklace Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0019,"Torso Octan Logo Jacket with Pen Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0031,"Torso Bank Employee Jacket, Dollar Sign Badge and ID Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0040,"Torso Ninja Wrap, Dagger, Gold Star, Gold Zigzags Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0046,"Torso Forestman Tie Shirt and Purse Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0129,"Torso Robe with Green and Gold Trim Print (McGonagall), Green Arms, Yellow Hands",60,Plastic
973c31h01pr0161,"Torso Vest with White Neckerchief Print (Gilderoy Lockhart), Green Arms, Yellow Hands",60,Plastic
973c31h01pr0163,"Torso Quidditch Sweater with Slytherin Crest Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0178,"Torso Jacket, Red Bandana, and Camera Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0196,"Torso Octan Logo Zippered Jacket with 'Team 96' Print, Green Arms, Red Hands",60,Plastic
973c31h01pr0257,"Torso Ninja Wrap, Dark Gray Dagger, Gold Star, Gold Scale Mail Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0285,"Torso Blazer / Jacket over Light Violet Top Print (Mary Jane), Green Arms, Yellow Hands",60,Plastic
973c31h01pr0293,"Torso Side-Buttoned Robe with Chinese Letters Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0365,"Torso Soccer Horizontal White Stripes and '10' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0366,"Torso Soccer Horizontal White Stripes and '18' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0367,"Torso Soccer Horizontal White Stripes and '2' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0368,"Torso Soccer Horizontal White Stripes and '3' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0369,"Torso Soccer Horizontal White Stripes and '7' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0370,"Torso Soccer Horizontal White Stripes and '9' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0371,"Torso Soccer Horizontal White Stripes and '11' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0372,"Torso Soccer Horizontal White Stripes and '4' Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr0640,"Torso Forestman Green Corset and Necklace Print (Reissue Version), Green Arms, Yellow Hands",60,Plastic
973c31h01pr0955,"Torso Bat Wings and Crossbones Front, 2011 The LEGO Store Lone Tree, CO Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1083,"Torso Classic Space Minifig Floating Front, 2011 The LEGO Store Mission Viejo, CA Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1121,"Torso Classic Space Minifig Floating Front, 2012 The LEGO Store Victor, NY Back Print / Green Arms / Yellow Hands",60,Plastic
973c31h01pr1124,"Torso Classic Space Minifig Floating Front, 2012 The LEGO Store Nashville, TN Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1479,"Torso Classic Space Minifig Floating Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1517,"Torso Jumpsuit with Yellow Eagle and Belt Print (Phoenix Jean Grey), Green Arms, Yellow Hands",60,Plastic
973c31h01pr1617,"Torso Sweater V-Neck over Button Down Blue Shirt Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1867,"Torso Danish Flag and 'COPENHAGEN' Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1871,"Torso I 'L Brick' NY Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr1951,"Torso Suit Jacket with Dark Green Vest, Lime Bow Tie and Gold Belt Buckle Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2136,"Torso I 'L Brick' LEGOLAND Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2144,"Torso Malaysian Flag and 'MALAYSIA' Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2145,"Torso I 'L Brick' ORLANDO Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2146,"Torso I 'L Brick' CHICAGO Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2147,"Torso I 'L Brick' ANAHEIM Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2370,"Torso I 'L Brick' PARIS Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2371,"Torso  I 'L Brick' TOKYO Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2410,"Torso Rounded Collar, 4 Gold Buttons and Brown Belt with Gold Buckle Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2828,"Torso Open Pirate Jacket Gold Trim over Striped Shirt, Belt with Pouch Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr2875,"Torso Jacket Open over Red and Light Green Top with Necklace Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr3531,"Torso Hoodie Jacket with Ties, Dark Azure Stripe, Pockets, Silver Zipper and Dark Blue Straps Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr3655,"Torso Jacket and Zipper Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr4214,"Torso Robe with Gold Trim, Gold Asian Symbol Print (Hutchins), Green Arms, Yellow Hands",60,Plastic
973c31h01pr4294,"Torso Jacket over Dark Blue Shirt with White Collar and Raccoon Logo Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr4373,"Torso Robe, Olive Green Belt Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr4901,"Torso Sweater, V-Necked with Trim, Medium Blue Shirt Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr4903,"Torso T-Shirt with Classic Space Minifigure print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr5243,"Torso Hoodie with Ninjago Lloyd Head Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9643,"Torso Jacket, Dark Red Shirt, Gold Chain with Skull, Belt with Buckle Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9674,"Torso Sweater over Medium Blue Shirt Front, 2013 The LEGO Store Edmonton, AB Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9680,"Torso Bat Wings and Crossbones Front, 2011 The LEGO Store Beachwood Place, Beachwood, OH on Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9683,"Torso Classic Space Minifig Floating Front / '2012 The LEGO Store Northshore Mall, Peabody, MA' on Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9685,"Torso Bat Wings and Crossbones Front, 2011 The LEGO Store Toronto, ON, Canada Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9693,"Torso Bat Wings and Crossbones Front, 2011 The LEGO Store Indianapolis, IN on Back Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9700,"Torso Jacket, Lime Shirt with Heart Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9747,"Torso Leaves and Stem Plant Print, Green Arms, Yellow Hands",60,Plastic
973c31h01pr9851,"Torso Jacket with Large Rounded Collar, 4 Red Buttons and Gold Belt with Red Buckle Print (Elf), Green Arms, Yellow Hands",60,Plastic
973c31h01pr9999,"Torso Forestman Green Corset and Necklace Bright Print (Maiden), Green Arms, Yellow Hands",60,Plastic
973c31h02pr0001,"Torso Quidditch Sweater with Slytherin Crest Print, Green Arms, Light Nougat Hands",60,Plastic
973c31h02pr2049,"Torso Muscles Outline with Dragon Print (Iron Fist), Green Arms, Light Nougat Hands",60,Plastic
973c31h02pr3460,"Torso Muscles with White Feather Collar Print, Green Arms, Light Nougat Hands",60,Plastic
973c31h02pr5306,"Torso Sweater with Pixelated BB-8 (Ugly Christmas Sweater) Print, Green Arms, Light Nougat Hands",60,Plastic
973c31h02pr5311,"Torso Armor, Dark Bluish Gray Detailing, and Chest Circle and Swirl Print, Green Arms, Light Nougat Hands",60,Plastic
973c31h02pr9698,"Torso Suit Jacket with Black Shirt and Tie, Gold Chain and Dollar Bills Print, Green Arms with Dollar Bills Print, Light Nougat Hands",60,Plastic
973c31h03,"Torso, Green Arms, Black Hands [Plain]",60,Plastic
973c31h03pr0001,"Torso Robe with Gold Straps, Belt, Asian Symbol, Green Leaves print, Green Arms, Black Hands",60,Plastic
973c31h03pr0002,"Torso Robe, Gold Lion / 'LLOYD' print, Green Arms, Black Hands",60,Plastic
973c31h03pr0008,"Torso Extreme Team Jacket with Red X Logo on Back Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0013,"Torso Race Jacket with Alligator Green Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0037,"Torso Insectoids Silver X on Green Verniers Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0055,"Torso Bandit Card Suit Vest and Gold Fob Chain Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0069,"Torso Space Police with Radio Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0081,"Torso Space Police with Zipper, 'S.P.' and Star Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0082,"Torso Insectoids Silver Logo on Black Panels, 2 Silver Panels Print, Green Arms, Black Hands",60,Plastic
973c31h03pr0331,"Torso Jacket with Straps, White & Yellow Stripes Print, Green Arms, Black Hands",60,Plastic
973c31h03pr1277,"Torso Muscles Outline with Scales Print, Green Arms, Black Hands",60,Plastic
973c31h03pr1279,"Torso Bodysuit, Yellow 'R' Symbol, Yellow Clasps and Belt Print (Robin), Green Arms, Black Hands",60,Plastic
973c31h03pr1526,"Torso Rebel A-wing Pilot Print, Green Arms, Black Hands",60,Plastic
973c31h03pr2856,"Torso Robe with Belt, Knife, Scabbard and Gold Dragon Head Emblem Print, Green Arms, Black Hands",60,Plastic
973c31h03pr3343,"Torso Shirt with Yellow 'R' Symbol and Yellow Belt with Round Buckle Print (Robin), Green Arms, Black Hands",60,Plastic
973c31h03pr3725,"Torso A-Wing Pilot Flight Suit Print, Green Arms, Black Hands",60,Plastic
973c31h03pr4026,"Torso Bodysuit, Yellow 'R' Symbol and Yellow Belt with Round Buckle Print (Robin), Green Arms, Black Hands (Batman Robin)",60,Plastic
973c31h03pr4178,"Torso Robe with Diamonds and Black and Lime Trim, Tied Black Belt Print (Lloyd), Green Arms, Black Hands",60,Plastic
973c31h03pr4521,"Torso Robe, Black Trim, Gold Dragon Print, Green Arms, Black Hands",60,Plastic
973c31h03pr9998,"Torso Arctic Logo Large and 'A2' Print, Green Arms, Black Hands",60,Plastic
973c31h03pr9999,"Torso Robe with Gold Clasps, Dragon, Green Sash and Asian Character and Wings on Back Print, Green Arms, Black Hands",60,Plastic
973c31h09pr1952,"Torso Bodysuit, Black Question Mark on Chest and Yellow Question Mark on Dark Purple Belt Print, Green Arms, Dark Purple Hands",60,Plastic
973c31h12,"Torso, Green Arms, Dark Bluish Gray Hands [Plain]",60,Plastic
973c31h12pr0352,"Torso with Rascus Print, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h12pr0656,"Torso Octan Racing Suit with Red and Green Stripe Print, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h12pr1288,"Torso Bodysuit, Dark Purple Question Mark and Belt print, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h12pr1511,"Torso Alien with Scales and Muscles Outline Print, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h12pr1942,"Torso Jacket, 5 Buttons, Lime Lizard Scale Front, Lizard Head Rear Print, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h12pr4809,"Torso Jacket, ID Badge, Red Shirt with Yellow Circles, Green Arms, Dark Bluish Gray Hands",60,Plastic
973c31h13pr5170,"Torso Pixelated White, Dark Bluish Gray, Reddish Brown and Magenta Squares Print, Green Arms, Nougat Hands",60,Plastic
973c31h13pr5317,"Torso Armor, Green Detailing, Gold Circles and Swirls Print, Green Arms, Nougat Hands",60,Plastic
973c31h14pr3583,"Torso Armor with Orange and Gold Circuitry and Lime Emblem Framed with Orange Fox Head Print, Green Arms, Light Bluish Gray Hands",60,Plastic
973c31h18pr1981,"Torso Jacket with Two Buttons over Light Blue Shirt and Dark Green Beard Print, Green Arms, Lime Hands",60,Plastic
973c31h18pr2072,"Torso Muscles Outline with Swamp Plants and Scales Print, Green Arms, Lime Hands",60,Plastic
973c31h21pr4033,"Torso Armor, Gold Pointed Collar, Gold Belt Print, Green Arms, Pearl Gold Hands",60,Plastic
973c31h21pr5064,"Torso Jumpsuit, Muscles, Magenta Cape with Gold Buckles Print, Green Arms, Pearl Gold Hands",60,Plastic
973c31h23pr2614,"Torso Vest with Orange Trim, Black Shirt, Tan Pants and Chest Hair Print, Green Arms, Medium Nougat Hands",60,Plastic
973c31h27pr4053,"Torso, Yellow, Blue and Red Patches Print (Crazy Quilt), Green Arms, White Hands",60,Plastic
973c31h31pr1514,"Torso Alien with Skeletal Spine and Ribs Print, Green Arms and Hands",60,Plastic
973c31h31pr1571,"Torso Army Jacket with 2 Pockets and Green Belt Print, Green Arms and Hands",60,Plastic
973c31h31pr1660,"Torso Muscles Outline with Red Straps, Medallion and Blue Top Print, Green Arms and Hands",60,Plastic
973c31h31pr2263,"Torso Turtle Shell with Crack and Dark Brown Horizontal Belt Print, Green Arms and Hands",60,Plastic
973c31h31pr2267,"Torso Turtle Shell with Dark Brown Horizontal and Diagonal Belt Print, Green Arms and Hands",60,Plastic
973c31h31pr2602,"Torso Green and Lime Airjitzu Electricity and Gold '斗' / Dragon Symbol on Back Print, Green Arms and Hands",60,Plastic
973c31h31pr2656,"Torso Strapped Armor Plates with Brown Belt with Red Clasps Print, Green Arms and Hands",60,Plastic
